merchant_id,merchant_avg_rating,seating_capacity,avg_daily_orders,merchant_reliability_score,chain_flag,cuisine_type,bias_type
1003,4.745891671752816,58,123,0.9265811960250991,0,Casual Dining,2
1004,4.464449772819123,89,146,0.8136263940093504,0,Fine Dining,0
1005,4.613122295722899,56,144,0.903804849517502,0,Cafe,2
1006,4.317566733421435,59,112,0.8870535601880204,0,Casual Dining,2
1007,4.384553129035705,98,27,0.6489322436125442,0,Casual Dining,0
1008,4.698391303130639,35,94,0.5372764874260262,0,Bakery,3
1009,3.499336017718372,65,59,0.5882522045447924,0,QSR,0
1010,3.978849927286281,87,104,0.5464311671566253,1,QSR,1
1011,3.4424188836392045,23,35,0.6217062160400681,0,Fine Dining,1
1012,4.975336015993294,87,97,0.7297661365129965,0,Cafe,0
1013,4.8881186793732265,34,67,0.9534053024906415,0,Casual Dining,1
1014,3.078853622737012,13,110,0.9360093779603174,1,Cafe,2
1015,4.411150345031377,88,148,0.859299907547864,0,Fine Dining,0
1016,4.850496634831332,41,41,0.5120561797739129,0,Bakery,0
1017,3.361150690254667,91,33,0.6706946006602768,1,Fine Dining,1
1018,4.135890461105259,87,92,0.8411742132422599,0,QSR,3
1019,4.830976595176084,74,38,0.5645144484195341,0,Bakery,2
1020,3.0678919571715975,70,59,0.9005439250079543,0,Casual Dining,0
1021,4.39484053449368,29,117,0.9572868399937968,1,Fine Dining,1
1022,3.5946980147451013,83,23,0.6770522233189127,1,Cafe,0
1023,4.848792390753061,19,52,0.8529215309319167,0,Cafe,0
1024,4.9421164903307355,97,62,0.5741020663343567,0,QSR,1
1025,4.888532978226868,43,46,0.8454082245565135,0,QSR,0
1026,3.9484284333149278,70,100,0.5107277061435216,0,QSR,2
1027,4.724085301978627,36,132,0.5753857534055504,0,QSR,2
1028,4.689098797070141,49,136,0.854940723304335,0,Casual Dining,1
1029,3.6382009464865113,74,143,0.8559251114381531,0,Bakery,1
1030,4.6578309483013545,42,114,0.8205813529225885,1,QSR,2
1031,3.0740152694309852,77,82,0.7386820121921016,0,Fine Dining,0
1032,4.192539756964106,80,143,0.8374540455859725,0,Casual Dining,0
1033,3.460017674575406,18,135,0.8869003991443941,1,Bakery,0
1034,3.2411337715545576,25,114,0.9832408295183719,0,Casual Dining,0
1035,3.1539064032584183,14,86,0.9443205157743024,1,Cafe,3
1036,4.392577551756279,32,116,0.8972671012830623,0,Casual Dining,0
1037,3.6797499275361325,52,135,0.8473787583571865,1,Casual Dining,0
1038,4.449533543057523,98,32,0.7870777727161836,1,Cafe,2
1039,3.1307126815978847,66,83,0.5603044116759581,0,Cafe,2
1040,3.6305806756612204,60,104,0.5827784210491964,0,Cafe,1
1041,4.078982584750674,22,75,0.9101397803354497,0,Casual Dining,0
1042,4.581446329677927,33,131,0.9016564561036102,0,Cafe,0
1043,3.63750500586414,20,52,0.8072294629866814,0,QSR,3
1044,4.251782752874018,61,72,0.7194200663580768,0,Fine Dining,0
1045,4.7719554964723745,26,120,0.5130163249118028,1,Fine Dining,2
1046,4.231726376364609,46,108,0.6635884712642719,1,Cafe,2
1047,3.4659189495072678,22,48,0.7103198287826589,1,Bakery,1
1048,3.0488015631130763,71,70,0.7429081430867103,0,Casual Dining,2
1049,4.74019774780186,93,69,0.9646622992806047,0,Fine Dining,0
1050,3.0425388217007745,17,130,0.5543546999000715,1,QSR,2
1051,4.749403345368399,65,55,0.7594334598898852,0,Bakery,1
1052,4.057874268054424,92,128,0.6839611484791399,0,Bakery,0
1053,4.878135397025792,79,79,0.9950490596080258,0,QSR,2
1054,4.597566471547331,53,39,0.9309320081414527,0,Casual Dining,3
1055,4.995868221066675,69,143,0.7193929271194605,0,Casual Dining,1
1056,3.7014236309034203,50,20,0.9998478046773802,0,Cafe,2
1057,4.534376577862254,30,38,0.7570316232357481,0,QSR,2
1058,3.8038618272184843,95,106,0.5835588982957003,0,QSR,2
1059,3.959751240607818,51,48,0.7779373459133573,1,QSR,1
1060,4.25501092643674,83,78,0.6131028829018232,0,Cafe,2
1061,4.747354228372678,83,82,0.8181564200381259,0,Fine Dining,1
1062,4.96816693839859,38,117,0.9687200874419628,0,Casual Dining,1
1063,4.536546827729037,89,67,0.8930992884175142,0,Cafe,0
1064,3.8355335643346677,74,81,0.6365818452095275,0,Cafe,3
1065,3.84271400455414,26,37,0.6484293124830036,0,Cafe,1
1066,4.475164603177783,39,46,0.534644101545156,0,QSR,0
1067,3.4775542915366047,35,25,0.6429339178231387,0,Cafe,0
1068,3.2209482262627893,62,25,0.5463123998389086,0,Fine Dining,0
1069,3.709244315281553,28,50,0.7497243596628214,1,Bakery,0
1070,3.5744779833081637,62,124,0.8541735397491288,0,Cafe,1
1071,3.59261624091198,94,113,0.8755905807495792,0,Fine Dining,2
1072,3.46721550209982,26,75,0.5297646161240895,1,QSR,0
1073,3.0841863792727238,55,37,0.669977949119101,0,Bakery,3
1074,3.0357478694668276,94,106,0.6440858832737169,0,Casual Dining,0
1075,4.975444779472063,62,42,0.5521501614936672,0,Casual Dining,2
1076,3.8555462674717247,73,44,0.6812356554660028,0,QSR,2
1077,3.768653294319363,54,26,0.6496600545696181,0,QSR,2
1078,4.35929456538614,58,37,0.8172496146696384,0,Casual Dining,0
1079,3.4365077757301283,28,125,0.9416513318668565,0,QSR,2
1080,4.899922367900451,80,52,0.7274208604366079,1,Casual Dining,1
1081,4.572690028831104,90,98,0.8733325863834093,0,QSR,0
1082,3.178822004624519,74,54,0.5730051835553371,0,Casual Dining,0
1083,3.8351615515698567,46,129,0.9474831893219323,0,Fine Dining,0
1084,4.758236615124329,79,84,0.5762973691075461,0,QSR,0
1085,4.88946404458282,35,82,0.5960505902996946,0,Casual Dining,2
1086,3.9348030224997395,11,91,0.5532319017938383,1,QSR,3
1087,4.226822778421416,68,60,0.6548397507602682,0,Casual Dining,0
1088,3.3340678921841507,14,147,0.776205223357763,1,Casual Dining,0
1089,4.982337252273953,46,127,0.9939970557031634,0,Bakery,0
1090,3.4633434027668866,40,123,0.896684017328772,0,QSR,2
1091,4.885463548270251,85,57,0.690217901445991,0,Fine Dining,3
1092,4.299293297984737,57,54,0.7879230289517852,0,Cafe,0
1093,4.2154735897577185,15,121,0.8116540154696039,0,Cafe,3
1094,4.025377022033017,24,87,0.9113636106236735,0,QSR,0
1095,3.461339623435517,24,56,0.8682258927099002,0,Casual Dining,0
1096,3.3530560640110165,70,104,0.7846455634855702,0,Casual Dining,0
1097,3.4409724181403507,25,48,0.8345915135198283,1,Fine Dining,0
1098,3.3728765242885093,29,60,0.8729588054814499,0,QSR,0
1099,4.559168947133506,86,75,0.5665720295667022,0,Cafe,1
1100,3.70025051833346,53,35,0.60022773065269,0,Fine Dining,1
1101,3.1156853531267927,51,85,0.8442921444537583,0,QSR,0
1102,4.938205260281623,55,88,0.925212780993816,1,QSR,0
1103,4.767571769926851,43,42,0.7046311413498839,0,QSR,0
1104,4.855504566390426,73,72,0.9899451612356029,1,Bakery,2
1105,4.989815645292871,38,139,0.6080358663366865,1,Fine Dining,0
1106,3.3477904984389744,12,147,0.7083496410217194,0,QSR,0
1107,3.7924840378053175,18,68,0.6892615217316266,0,Fine Dining,0
1108,4.516476951408182,84,32,0.9651479703632145,1,Cafe,0
1109,4.392041236107584,84,127,0.6426892587862698,1,QSR,1
1110,3.30779181267971,34,104,0.7353953890211078,0,Casual Dining,0
1111,4.631666249981236,95,64,0.5936169198076647,1,QSR,0
1112,3.4488811436733213,51,101,0.7606331192812219,1,QSR,2
1113,3.447635229645246,55,87,0.9287020847317955,0,Fine Dining,3
1114,4.073948845786827,82,116,0.6520197309452821,1,Fine Dining,2
1115,4.185879869683406,93,96,0.9053960360814142,0,Bakery,3
1116,4.160172415675622,68,54,0.955655791087813,0,QSR,1
1117,3.1829736747955097,30,71,0.5364789448572818,0,Cafe,3
1118,4.754921725260761,83,59,0.8782122681596255,0,Fine Dining,1
1119,3.531200085177412,31,140,0.6276717180752454,1,Bakery,2
1120,3.2590298425656083,38,132,0.5876638312683146,0,Casual Dining,3
1121,4.777496159737955,72,130,0.8005611960125181,0,Casual Dining,2
1122,4.911302996459507,82,55,0.8528013081143498,1,Bakery,3
1123,4.724255234530901,70,89,0.6973804928676068,0,Casual Dining,0
1124,4.619032149449756,73,92,0.5195868535410952,0,QSR,0
1125,4.3104839612780435,78,35,0.9543522620983966,0,Fine Dining,0
1126,4.101714741218279,49,57,0.8653734584237476,0,Cafe,1
1127,3.1739735198228205,84,37,0.6358334033415074,1,Casual Dining,2
1128,3.816906426141397,10,31,0.7484319278723699,0,QSR,2
1129,3.745377034024628,74,73,0.513896394983539,0,Fine Dining,1
1130,3.5195075675206526,71,20,0.6696413909029709,0,QSR,0
1131,4.446840227377169,63,130,0.7612676177925591,0,QSR,0
1132,3.9917514701575416,69,40,0.7586118075581251,0,Fine Dining,1
1133,3.162092431815296,55,148,0.6040924390042706,0,Casual Dining,1
1134,3.4403664038996227,14,112,0.8883736830919453,0,Casual Dining,0
1135,4.366517527319192,31,143,0.6494310792633218,0,QSR,0
1136,3.1522617189806006,99,58,0.7902050115889863,0,Bakery,2
1137,4.702413828097537,62,79,0.6357611127689874,0,Casual Dining,2
1138,3.9902930540279486,79,116,0.712583936493385,0,QSR,0
1139,3.961173154653296,41,123,0.6037573126251151,1,Cafe,1
1140,4.184815569319035,20,129,0.8165038962660192,0,Cafe,2
1141,4.649361931850298,19,48,0.7127921800706754,0,Bakery,1
1142,3.695618415804386,48,108,0.5080586522438821,1,QSR,3
1143,4.356032305118127,40,138,0.514082497008383,1,Cafe,0
1144,4.131463927991582,21,70,0.7355671592357111,0,Casual Dining,2
1145,3.5340565403388426,89,127,0.5916129334526772,0,QSR,0
1146,4.757259972710316,47,77,0.7925210240723712,0,Bakery,1
1147,4.594852043213856,76,55,0.7040958908860107,1,Bakery,0
1148,4.316903669316851,75,47,0.8272099177698613,0,Casual Dining,3
1149,4.701163458188484,61,120,0.9761975870319758,1,Cafe,0
1150,4.734588401919605,14,126,0.7643680673976267,0,Cafe,1
1151,4.41672595343007,20,108,0.8936893017950498,0,Bakery,3
1152,4.674026656727344,34,54,0.8765204981579686,1,Fine Dining,1
1153,4.394942923338567,44,112,0.9608955521619327,1,Bakery,2
1154,4.360281543520601,44,124,0.6070089336190031,1,Bakery,3
1155,4.237222756430368,31,95,0.9136634853924704,1,QSR,0
1156,4.505433279115282,46,103,0.9527601892523434,1,Casual Dining,1
1157,3.3172102105861474,95,95,0.6963814904737888,0,QSR,1
1158,4.761741518397857,64,69,0.6569080972994841,0,Bakery,2
1159,4.743687055490464,84,119,0.9760179548391439,0,QSR,0
1160,3.0584945660691183,81,91,0.8138164110694339,0,Cafe,1
1161,4.651633501129526,73,134,0.6903382426207342,0,Bakery,0
1162,3.2577397349468904,29,96,0.8959138604658151,0,Cafe,2
1163,3.670237708518284,13,140,0.6522369508078576,0,Cafe,0
1164,4.4870165125832155,27,73,0.5882037930349311,0,Casual Dining,0
1165,3.321519792096616,60,90,0.7719848178988528,1,Cafe,2
1166,4.635934048238124,77,104,0.7831060224553017,0,QSR,2
1167,4.664268355915484,29,121,0.9128732411336691,0,QSR,0
1168,4.014935467521672,18,126,0.728513677510215,0,Fine Dining,1
1169,3.0127717434336674,89,47,0.9072932697526708,0,Casual Dining,1
1170,3.5740762663498256,35,127,0.6556613396741693,0,Fine Dining,2
1171,4.233853836751484,34,40,0.787684101088896,0,Cafe,2
1172,4.962372356054847,77,46,0.604236389450358,0,Bakery,0
1173,4.2636270540333365,50,96,0.6927229754582982,1,QSR,1
1174,3.5196071621283194,68,69,0.9287698489164256,1,Bakery,0
1175,4.268011406199223,54,76,0.6079940967178775,0,Fine Dining,3
1176,4.079970759431711,50,138,0.9051197314496339,0,Fine Dining,2
1177,4.559690790302287,47,83,0.6414358289237031,0,QSR,0
1178,3.213961277653917,28,67,0.5172448598397268,1,Fine Dining,0
1179,4.522055805004056,23,23,0.5549672850284231,0,Bakery,0
1180,4.082533157352221,30,80,0.872939772660394,0,Fine Dining,1
1181,4.9259840077179895,24,115,0.6310354632510742,0,Bakery,1
1182,3.683744332077372,12,23,0.8270727961206361,0,Cafe,3
1183,4.265243786267896,46,84,0.8495994513786165,0,Casual Dining,1
1184,4.864056211020035,55,143,0.6725592322173424,0,QSR,1
1185,3.2050194559813585,25,112,0.7374594936055701,1,Fine Dining,2
1186,4.874456974472903,23,50,0.7018835452279053,0,QSR,1
1187,4.375771444601627,18,90,0.9736744981772669,0,Fine Dining,0
1188,3.1356741182103436,16,21,0.6599744311757937,1,Cafe,2
1189,3.6019271338936325,23,69,0.5916615211124804,1,Bakery,1
1190,4.416344177290563,15,27,0.6827964214377891,0,QSR,3
1191,3.1347012029375434,94,74,0.8347578538010061,0,Cafe,1
1192,4.164340920352546,24,62,0.8486813451807327,0,Cafe,1
1193,3.6917661139059135,61,49,0.9620286576800035,0,Casual Dining,1
1194,4.241831035534954,81,78,0.9408772424379046,0,Cafe,0
1195,3.091484067625026,43,28,0.6441602602086378,1,Casual Dining,3
1196,4.7430736123047526,10,87,0.7275816244837983,0,Cafe,1
1197,4.946977938354793,78,100,0.873634494091717,0,Bakery,1
1198,4.937755710571383,95,142,0.9582686403010126,0,Cafe,0
1199,4.49930366348585,29,149,0.6685825064284459,0,Bakery,3
1200,3.260172480261264,89,42,0.722220717088498,0,Fine Dining,2
1201,4.516526391858045,16,41,0.9497391352268044,0,Cafe,1
1202,3.049173832917603,16,28,0.6792419365792113,0,Cafe,0
1203,3.0442471030579945,59,109,0.7402564930958679,0,Fine Dining,0
1204,3.6472204382990823,11,52,0.9522520706090394,0,Casual Dining,0
1205,3.9772863808093315,56,108,0.9011216089949241,0,Bakery,1
1206,4.540814835615587,23,114,0.6217154625049014,0,Fine Dining,2
1207,4.366590753213011,40,88,0.6623975327059667,0,Fine Dining,0
1208,3.891805412753497,59,57,0.6764793637296695,0,QSR,1
1209,3.547253332563332,70,83,0.9563692367155299,1,Fine Dining,1
1210,4.994249000315422,50,91,0.9994668685522696,1,Casual Dining,0
1211,3.8523626044719457,23,39,0.88700215107772,1,Casual Dining,0
1212,3.902774048659351,14,53,0.7421631512467532,0,Casual Dining,1
1213,3.3272476423833384,84,130,0.5050869090337395,0,Bakery,0
1214,4.589619097499859,14,61,0.8487440282989787,0,Bakery,1
1215,4.387364451562977,73,85,0.6946805822488924,1,Cafe,0
1216,3.441539225577521,38,40,0.8164932351143027,1,Fine Dining,2
1217,3.1647620912316854,84,98,0.8033469817312144,1,Casual Dining,2
1218,4.360998604149426,14,89,0.7404160282871937,0,Fine Dining,1
1219,4.309022428562271,45,24,0.9721936988631614,1,Cafe,1
1220,3.546519053996419,88,86,0.5115731726776709,1,Cafe,0
1221,4.9017271245008205,28,35,0.8560662422362941,0,Casual Dining,1
1222,3.3021157835618005,73,118,0.7049199341497729,0,Fine Dining,2
1223,3.864669602085204,31,92,0.8568952252458056,0,Cafe,2
1224,4.887231840335198,43,54,0.837609823769816,0,QSR,0
1225,3.8394546338522444,65,102,0.5051190012879977,0,Bakery,0
1226,4.277051895328171,26,129,0.6426692475873357,1,Fine Dining,0
1227,3.7951887959255886,85,58,0.5945457602518902,1,Casual Dining,0
1228,3.5484304046973403,98,29,0.5834931764712461,1,Cafe,1
1229,4.967955295919657,65,20,0.8642383420605664,0,Cafe,0
1230,3.818668012630086,26,25,0.6197756745465623,0,Cafe,2
1231,4.788198407358269,83,85,0.7373688074936504,0,Bakery,1
1232,3.4599092117821724,91,57,0.6234944976428398,0,Fine Dining,0
1233,3.4262094080501666,27,86,0.790116911717665,0,Cafe,0
1234,3.062268165769023,54,119,0.860286884029984,1,Bakery,1
1235,4.30333365075177,87,96,0.6655373693490882,0,QSR,1
1236,3.7370526874475223,65,54,0.801510424143561,0,Fine Dining,2
1237,4.728716499679274,89,64,0.9124273872068696,0,Casual Dining,3
1238,3.9464198133831143,59,87,0.5471121425822458,1,Fine Dining,2
1239,4.9363868558294435,67,36,0.8553352995206356,0,Cafe,1
1240,3.3710510314062425,27,24,0.6615724722176901,0,Casual Dining,1
1241,4.737246335911221,89,76,0.5613249782624721,1,Fine Dining,2
1242,4.5531937055834835,90,114,0.7728271038071743,0,Casual Dining,3
1243,4.541843689288104,16,49,0.6131311596338659,0,Fine Dining,1
1244,4.689566456233775,85,26,0.9106808963345788,0,QSR,1
1245,4.522047981885998,19,143,0.5214479547655381,0,QSR,0
1246,4.2524406432628306,78,110,0.5493264481354487,0,QSR,2
1247,3.262489755364775,94,71,0.7604980629929085,1,Fine Dining,2
1248,3.065052358982504,12,25,0.7944708920384784,0,Casual Dining,0
1249,4.8416956956313735,92,128,0.8649433322613734,0,QSR,2
1250,4.2333006290414765,53,114,0.629630364126097,0,Bakery,3
1251,4.593074581952353,79,85,0.920880204106646,0,Bakery,0
1252,3.9630447030251004,23,29,0.9765711698868915,0,QSR,0
1253,3.234616377924789,13,45,0.7495196517974319,0,QSR,2
1254,3.2503715844051007,27,87,0.8802656824849007,0,Cafe,1
1255,4.3711305744579425,61,117,0.7624241772718964,0,Bakery,2
1256,3.8606117897989254,47,90,0.5347335147061053,0,Bakery,0
1257,3.4010494534006734,89,69,0.6630557564213105,0,QSR,1
1258,3.9831890934828738,29,36,0.5437433448135075,0,Cafe,1
1259,3.1284178741502684,97,30,0.9944395596275067,0,Casual Dining,0
1260,4.163942803828798,53,72,0.6145129560366887,1,Cafe,3
1261,3.5379868088701953,60,69,0.8179502097078594,0,Cafe,1
1262,4.595118201274376,28,143,0.6421725509724687,1,Bakery,1
1263,3.6207239178471475,77,81,0.8266231076779629,0,QSR,0
1264,3.9104402981636026,75,95,0.6052008454352412,1,QSR,1
1265,3.0232410798162013,22,142,0.8926350329550372,0,QSR,2
1266,3.144893775589118,71,109,0.5554058014183177,1,Cafe,2
1267,3.7849871128133694,70,48,0.9475752000451401,0,Cafe,3
1268,3.9598776694342472,39,121,0.9202108462703973,1,Fine Dining,0
1269,4.200041096238607,39,120,0.8394036718191928,1,Casual Dining,0
1270,3.5833251574186065,60,129,0.5337073135714239,0,Fine Dining,2
1271,4.389963772253085,97,128,0.6042845141644642,1,Casual Dining,2
1272,4.720244794378409,57,48,0.9296807978455379,0,Fine Dining,1
1273,4.5597019777867,42,78,0.5609872171512975,0,Fine Dining,0
1274,3.0792376506967143,83,89,0.5779660481540101,0,Fine Dining,1
1275,3.961013894515658,91,115,0.7720016618777603,0,Fine Dining,2
1276,3.2098603568363497,28,63,0.6370887198371719,0,Cafe,0
1277,3.4840900317250547,80,103,0.6110378499719648,1,Casual Dining,0
1278,4.973325186534293,66,140,0.7879067159240902,1,Fine Dining,0
1279,3.2849910858030267,28,76,0.6862883382290146,1,Fine Dining,0
1280,3.997776306902712,97,136,0.5702799483848344,0,QSR,0
1281,4.236311468636238,88,83,0.7674268837727323,0,Cafe,0
1282,4.4049299410882075,50,118,0.6935062016393114,0,Bakery,1
1283,4.119297366973829,51,57,0.8672583871368846,0,QSR,0
1284,3.0195416948383675,96,46,0.5513777211602946,0,Bakery,1
1285,3.6529226164879836,61,36,0.8103066219729869,0,Fine Dining,0
1286,4.035423286769423,13,82,0.7182466634716238,1,Casual Dining,0
1287,3.175732998289667,13,30,0.703030937526202,0,Bakery,3
1288,3.7012538624183615,14,83,0.6161438440041707,0,Bakery,2
1289,3.066406217582733,50,58,0.5152130141013556,0,Bakery,1
1290,3.1571569943100415,96,149,0.9238445971823228,0,Casual Dining,1
1291,3.793846552403192,70,134,0.663205043017213,0,QSR,0
1292,3.2654315080861207,84,64,0.8405455198649235,0,Cafe,2
1293,4.135081696523116,64,107,0.9737936998883536,0,Casual Dining,0
1294,4.378929938274531,84,99,0.7824951490410659,1,QSR,0
1295,4.601173398218165,22,28,0.6985734512599331,0,Fine Dining,1
1296,3.40030048848962,23,124,0.6341367831743518,1,QSR,0
1297,3.3349651645181395,69,144,0.9670218963237467,0,Bakery,1
1298,3.2091356806688003,81,97,0.8410384090255714,0,QSR,0
1299,4.272860499087273,34,64,0.8326406966282798,1,QSR,0
1300,4.412951452973802,91,127,0.7130791625726385,0,Fine Dining,2
1301,3.063172289651284,53,118,0.9225243564337153,0,Fine Dining,1
1302,4.872424492487379,91,46,0.8568360935047435,0,QSR,0
1303,3.103942567302945,19,59,0.641591635890508,1,Casual Dining,0
1304,4.082592670602141,80,45,0.7997893300125241,0,Fine Dining,0
1305,4.418121038901833,59,102,0.7150969773006328,0,Bakery,2
1306,4.741938247492171,53,45,0.5032950814148565,0,Casual Dining,1
1307,4.428173864264855,23,89,0.9038117157508987,0,QSR,1
1308,4.603456166139583,24,86,0.5614151744598503,1,Bakery,0
1309,3.678900385085612,25,25,0.754977253001307,1,Bakery,1
1310,4.629650227493024,11,47,0.6681130965424078,0,Casual Dining,0
1311,3.1602296927693505,39,32,0.6710445206003388,0,QSR,1
1312,4.7896333121210555,39,82,0.738682441706904,1,Bakery,1
1313,4.095184752307473,91,32,0.9985115520098725,0,Fine Dining,2
1314,4.634595539924987,40,148,0.7041898403157378,1,Fine Dining,2
1315,3.9046365690366,86,59,0.5911646149082862,0,Casual Dining,0
1316,4.28715539039305,29,50,0.8068031690246844,0,Fine Dining,3
1317,4.052805321872226,58,36,0.6181438540197606,1,Cafe,0
1318,4.463179043510664,44,128,0.5527745683564752,0,QSR,0
1319,3.1632599640611794,32,83,0.5250870860329646,1,Bakery,0
1320,3.1207041679811276,70,76,0.5114406370098419,0,Bakery,2
1321,3.494206468020293,93,44,0.7155823241555319,0,Casual Dining,1
1322,3.3190893602263767,64,141,0.7133628899366968,1,Casual Dining,0
1323,4.743567133184404,76,97,0.5927727000389764,0,Bakery,0
1324,3.4384279747160886,17,76,0.8920095268856046,1,Fine Dining,0
1325,4.951730511638263,49,90,0.5646353139599394,1,Casual Dining,3
1326,3.6737915835422137,68,107,0.9576585963196512,1,Cafe,1
1327,3.364235831377399,41,132,0.7937879888216361,1,Casual Dining,0
1328,4.579397014284958,16,119,0.5138081880524648,0,Fine Dining,2
1329,4.317415551001752,11,66,0.9814863128713582,0,QSR,0
1330,3.996391432906278,94,135,0.6539706297729269,1,Cafe,1
1331,4.110727101875263,15,109,0.7249874797889266,0,Casual Dining,1
1332,4.438403556544528,45,130,0.6421343464972761,0,QSR,0
1333,3.4569094826625975,41,109,0.8642106490168888,0,QSR,0
1334,4.992667832113484,54,148,0.7428401103597693,0,Bakery,1
1335,4.949586324293566,51,31,0.5661864797012512,1,Fine Dining,3
1336,4.300651372693874,62,125,0.5521019761797269,0,Bakery,2
1337,3.3990849018582905,18,141,0.8626877066622873,0,Fine Dining,1
1338,4.360456484862583,84,72,0.6185407024656357,0,QSR,2
1339,3.1443968179583517,96,119,0.5688966873192363,1,Casual Dining,1
1340,3.0613050044116124,84,56,0.7497137984989214,1,Fine Dining,0
1341,3.5153657770224274,58,138,0.901382643768152,0,Fine Dining,3
1342,3.9252459134786326,11,78,0.6393913729365652,1,QSR,1
1343,4.736545010816761,76,73,0.6382158058504039,0,Cafe,0
1344,4.4543381395326165,20,20,0.9169406301301884,0,QSR,2
1345,4.485413042399962,59,47,0.5739168972843913,1,QSR,1
1346,3.8509866688961507,44,131,0.8083637958932737,0,Fine Dining,0
1347,3.691869985093926,24,35,0.9775067414912928,0,QSR,0
1348,3.742077525969205,84,47,0.9206515747886538,0,Bakery,1
1349,4.975299127472116,40,131,0.5309076168898645,0,QSR,0
1350,3.080218382824965,71,148,0.6599554382808127,0,Casual Dining,1
1351,4.734062992244898,37,135,0.5711872327963081,0,QSR,0
1352,4.157350817144787,34,117,0.9746203188435698,0,QSR,1
1353,3.877230838379181,93,89,0.9929707831110406,0,Casual Dining,3
1354,4.450515320830273,34,111,0.617496510270019,0,Cafe,2
1355,3.973337882849406,84,22,0.8348495224143763,0,Cafe,1
1356,4.746846476163321,92,100,0.9208158660235592,1,Cafe,0
1357,4.8014037280225175,10,63,0.6168401422072383,0,Bakery,1
1358,3.843441853746911,68,43,0.5938403171604887,1,Casual Dining,2
1359,3.5536555944701034,78,118,0.5056055116236402,0,Bakery,0
1360,4.184700657186724,83,131,0.705981228470763,1,Bakery,0
1361,4.824726691233382,51,142,0.9497187311973583,0,Bakery,1
1362,3.421324378011333,43,131,0.9514898245281744,1,Casual Dining,1
1363,4.245933167126966,75,149,0.5638715637545082,0,Fine Dining,2
1364,4.263120440185041,27,87,0.6021762402641975,0,Fine Dining,1
1365,4.466226044830562,86,110,0.7040236654672668,0,Cafe,2
1366,3.2631353702545196,14,79,0.890312272581851,0,Bakery,0
1367,4.431649929364177,29,143,0.8059257417658643,1,Cafe,0
1368,4.818065041331282,75,115,0.7569248717601083,1,Bakery,2
1369,3.359366217740484,84,148,0.7959659421113016,0,Cafe,0
1370,3.4750866498477553,71,52,0.5480998469011483,1,QSR,0
1371,4.942790188083279,41,49,0.7388318211274535,0,Casual Dining,0
1372,3.3619539054189795,67,24,0.9960316447695642,1,Bakery,2
1373,4.708770186739159,59,137,0.5442230734695439,1,Bakery,2
1374,3.9845557128960696,47,57,0.7596233388174432,0,Bakery,0
1375,3.4944621488063543,64,36,0.6478246308286872,0,Casual Dining,2
1376,4.741499802545023,37,128,0.7699566484309794,0,QSR,1
1377,3.890610510005331,83,59,0.7869093800168734,0,Fine Dining,3
1378,4.029634707859381,95,130,0.7887364490597379,1,Casual Dining,3
1379,3.718466738799531,90,147,0.9261043926554433,0,QSR,2
1380,4.185901702869855,31,114,0.6948737073368305,1,Cafe,0
1381,3.3270477451700455,52,48,0.758177081333248,0,Bakery,0
1382,3.782163073303521,92,92,0.5054641994838742,0,Bakery,1
1383,4.938824644670575,90,40,0.8947753007898833,0,Fine Dining,0
1384,3.516266865402255,97,79,0.6297438536879265,1,Cafe,2
1385,4.313473329082584,45,117,0.9082775120202582,0,QSR,3
1386,3.65038012844939,61,94,0.6328193331901586,1,Cafe,3
1387,4.5469462513732015,45,138,0.5053942481312461,0,Cafe,0
1388,3.2617473214366997,37,132,0.5774156590967234,0,Fine Dining,0
1389,4.93964209015709,87,133,0.9928414512860839,0,QSR,0
1390,3.9075790827672785,67,122,0.6599006229739943,1,Fine Dining,0
1391,3.472100926692928,45,99,0.5544119510063736,0,QSR,0
1392,3.146993494660025,79,82,0.5593794018128753,0,Casual Dining,0
1393,3.3395158101750813,18,76,0.655171357028612,0,Casual Dining,0
1394,4.039547897112035,30,48,0.5188225205583815,0,Bakery,0
1395,3.6740063528625724,73,148,0.7557442940609769,0,Fine Dining,2
1396,4.657766731765219,85,143,0.6068704577446601,1,Casual Dining,1
1397,3.861775047323612,70,78,0.7596553206984361,0,Cafe,1
1398,3.49742854517526,49,105,0.5703821093496101,1,Cafe,1
1399,4.23428997320806,65,90,0.7149286145087461,0,Casual Dining,0
1400,4.413554433770892,13,108,0.7989584292006222,0,Fine Dining,3
1401,3.3340838158018995,40,117,0.530999969169054,0,Bakery,0
1402,3.3352384325766353,36,63,0.6993746546255293,0,Cafe,1
1403,3.0733428538670857,67,135,0.6512619104948438,1,Bakery,0
1404,4.472804030131281,34,94,0.620179908244317,1,Cafe,3
1405,4.32760905524361,78,42,0.8022673130422482,0,QSR,3
1406,3.9492617514996278,79,64,0.7942709928827036,1,Casual Dining,0
1407,4.688340897938394,14,111,0.8153499033388467,0,Fine Dining,3
1408,4.611340305900106,17,32,0.5794413352162606,1,Cafe,1
1409,4.170708728793504,18,53,0.6428546224311639,0,Casual Dining,2
1410,4.736542561026518,24,89,0.6048393889975394,0,Bakery,0
1411,3.4116824200735367,16,127,0.7702518024989209,0,Fine Dining,0
1412,3.2238392387954558,81,145,0.7305328446048082,0,Fine Dining,2
1413,3.539499223033979,24,40,0.6651468687963751,1,Casual Dining,0
